1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,2
11,1
12,1
13,2
14,2
15,1
16,1
17,1
18,1
19,2
20,2
21,2
22,2
23,2
24,2
25,1
26,1
27,1
28,2
29,2
30,1
31,1
32,2
33,2
34,2
35,2?
36,2
37,3
38,1
39,1
40,1
41,2
42,2
43,3
44,3
45,3
46,3
47,3
48,1
49,2
50,2
51,1
52,2
53,2
54,2
55,3
56,3
57,3
58,4
59,2
60,1
61,2
62,2
63,3
64,2
65,2
66,2
67,3
68,4
69,2
70,3
71,3
72,3
73,3
74,3
75,3
76,2
77,2
78,2
79,3
80,4
81,4
82,3
83,2
84,3
85,3
86,4
87,2
88,4
89,4
90,4
91,4
92,2
93,2
94,3
95,3
96,3
97,4
98,4
99,0
100,0
